,f,m,cbse,icse,na,state,cbse,icse,na,state,B.Tech/B.E.,M.Sc. (Tech.),M.Tech./M.E.,MCA,computer,mechanical,biotechnology,science,applied,instrumentation,electronics,electrical,application,production,information,telecommunications,technology,civil,industrial,control,engineering,other,Andhra Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Meghalaya,Orissa,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Union Territory,Uttar Pradesh,Uttarakhand,West Bengal,myDOB,12age,gradage,GraduationYear,12graduation,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
3529,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,17,21,2012,2008,82.6,81.8,2,69.1,0,735,465,605,0.81941653,505,0,0,0,0,0,0,-0.5719,0.5008,-0.1988,-0.29027,0.7788,415000
3530,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,84.2,91.2,1,75.97,1,520,510,780,0.783303537,385,388,0,0,0,446,0,0.2718,-0.1206,-0.9122,-0.3612,-1.8189,325000
3531,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,80.64,76.5,2,65.9,0,500,690,460,0.8295846,0,0,0,469,0,0,0,-0.159,-0.1206,0.3174,-0.1076,0.0973,100000
3532,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,91,88,2,84.4,0,535,425,595,0.229481755,0,266,0,0,0,0,0,0.51,0.5008,0.3817,-1.1128,-0.5245,375000
3533,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,18,22,2010,2006,78.28,53.55,2,57,0,545,465,425,0.413838256,385,0,0,0,0,0,0,1.4374,0.5008,1.1074,-0.4078,0.8183,455000
3534,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,17,22,2011,2006,80.58,80.22,1,86.1,0,495,375,545,0.945134856,0,0,0,526,0,0,0,-0.4173,0.0328,1.3977,-2.2879,1.1343,810000
3535,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,18,22,2014,2010,80.16,91.4,2,70.5,1,580,435,500,0.486747008,435,0,376,0,0,0,0,0.99,0.5454,-0.7585,0.3995,0.4805,320000
3536,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,19,24,2013,2008,77,74,2,82,0,560,425,510,0.744758354,435,0,438,0,0,0,0,0.2718,-0.1206,-1.3733,-0.7415,-0.0943,300000
3537,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,22,2013,2009,92.3,89.7,2,68.7,1,395,535,650,0.124502074,345,233,0,0,0,206,0,0.99,0.2124,0.9322,0.653,-0.6692,100000
3538,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989,19,23,2012,2008,77.6,82.6,2,77,0,565,525,655,0.714529363,0,0,0,435,0,0,0,0.8192,0.3838,-0.0537,-0.29027,-0.4455,460000
3539,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,18,24,2010,2004,64.8,62.4,1,72.91,1,485,485,565,0.843123727,515,0,0,0,0,0,0,-0.4173,0.1888,0.3817,0.1798,0.5024,475000
3540,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,17,21,2014,2010,81.6,79.8,2,79.8,0,555,570,620,0.338786347,375,292,0,0,0,366,0,0.1282,1.3779,0.7785,1.0333,1.0554,180000
3541,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,16,22,2013,2007,65.5,68.2,2,83.2,0,440,560,635,0.864685413,525,0,0,0,0,0,0,0.1282,-0.4536,0.3174,1.1601,0.0973,120000
3542,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,89.5,91.8,2,76.31,0,630,675,545,0.598280691,445,0,0,407,0,0,0,0.7027,-0.1206,0.1637,0.653,-0.2859,430000
3543,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,17,22,2012,2007,84,78.13,2,60,0,525,475,505,0.600057182,435,0,0,0,0,0,0,0.51,0.5008,-0.4891,0.0917,-0.2875,300000
3544,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,18,22,2011,2007,61.2,68.3,2,74.2,1,405,305,185,0.24545566,335,0,0,0,0,0,0,0.8192,-0.4353,-0.9245,1.1199,-0.2875,200000
3545,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,88.2,77.8,1,62.4,0,595,695,575,0,0,0,0,0,0,0,0,-1.0355,0.9688,-0.6343,-0.4078,0.0284,400000
3546,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,18,22,2012,2008,83,70,2,65,0,765,645,795,0.704090412,465,0,0,0,0,0,0,-0.4173,0.3448,-0.6343,0.7673,0.1864,210000
3547,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,17,22,2011,2006,55.33,62.4,2,67,0,415,415,425,0.229481755,295,266,0,0,0,0,0,-0.2628,0.0328,0.8171,0.5323,-0.2875,160000
3548,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,17,22,2013,2008,67,58,2,68,0,380,340,500,0.276047228,345,0,0,0,0,0,0,-1.308,-3.7836,-2.6028,0.3995,-1.6273,90000
3549,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,23,2014,2009,79,75.69,2,63.1,1,475,465,495,0.486747008,375,0,376,0,0,0,0,0.1282,0.8784,0.7785,-0.4879,1.0554,105000
3550,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,18,22,2012,2008,85,89,2,74,1,545,495,485,0.600057182,435,0,0,0,0,0,0,1.1283,0.6178,-0.1626,-0.17277,0.6603,280000
3551,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,65,62,2,67.4,0,435,385,375,0.538386893,0,333,0,0,0,340,0,-1.0355,0.1888,-0.7794,0.2973,0.3444,180000
3552,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,91.17,87.2,2,68.5,1,555,605,735,0.765673581,485,0,0,0,0,0,0,1.1336,0.8784,0.4711,-1.3753,-0.4776,310000
3553,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,23,2012,2007,78.8,82.2,2,69.35,0,525,595,554,0.670743151,455,0,0,0,0,0,0,-0.2628,0.5008,-0.1988,-0.99527,0.6603,405000
3554,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,71,58,2,70.1,0,525,465,645,0.538386893,385,333,0,0,0,260,0,-1.9629,0.8128,0.2366,0.6498,0.0284,410000
3555,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,18,22,2014,2010,91,91.2,2,86,0,675,655,585,0.783303537,485,388,0,0,0,0,0,0.8463,0.8784,-0.1437,-0.7415,-1.0524,615000
3556,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,22,2013,2009,74.9,62.9,2,70,1,520,580,415,0.843123727,515,0,0,0,0,0,0,0.2718,-1.2861,0.1637,1.0333,-1.4356,100000
3557,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993,18,22,2015,2011,76,66.66,2,65,0,500,400,475,0.125690182,375,0,0,284,0,0,0,-2.457,-0.7866,0.01,0.2727,-2.2021,250000
3558,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,93.43,55.66,2,67.76,1,705,595,375,0.0587928,375,200,0,0,0,260,0,0.6646,0.1888,0.2366,-0.8778,-0.1295,475000
3559,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,74.8,80.1,2,79.1,0,640,470,565,0.765673581,485,0,0,0,0,0,0,-0.5899,0.0459,0.1637,0.0192,0.0973,330000
3560,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,19,23,2009,2005,67.2,58,2,57.04,1,435,525,195,0.600057182,435,0,0,0,0,0,0,-0.7264,-2.6193,0.0914,-0.4078,0.0284,95000
3561,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,19,23,2013,2009,69,81.4,2,69.68,0,425,515,565,0.622642916,525,0,407,0,0,0,0,-1.2287,0.3448,0.3817,0.53233,-0.6035,180000
3562,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,85.4,81.6,1,81.8,0,515,685,635,0.990008757,655,0,0,0,0,0,0,0.5591,1.2114,1.7007,1.5404,1.0554,550000
3563,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,17,23,2012,2006,73,64,2,67,0,505,465,555,0.525922584,415,0,0,0,0,0,0,-0.5719,-1.0593,1.1074,1.2374,-0.4455,460000
3564,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992,19,23,2015,2011,72,75.6,2,77.1,0,595,360,430,0.953899775,465,0,530,0,0,0,0,0.7027,1.3779,1.3933,0.5262,1.6302,350000
3565,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,21,2013,2009,90.81,94.91,2,83.4,0,555,520,370,0.338786347,445,292,0,0,0,356,0,0.1282,-0.6201,-0.4511,-0.4879,-1.8189,240000
3566,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,17,22,2013,2008,67,78,2,80,0,450,545,515,0.998876108,585,0,653,0,0,0,0,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731,120000
3567,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,93.6,69.8,2,68.57,0,605,485,650,0.953899775,365,0,530,0,0,0,0,0.5591,1.0449,0.3174,1.2869,0.6721,115000
3568,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,82.25,76.83,2,82.5,0,545,460,510,0.115022726,0,292,0,0,292,0,0,0.99,0.2124,0.3174,0.1459,-0.0943,310000
3569,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,87.52,86.5,2,79.2,0,635,535,585,0.942116551,575,0,0,0,0,0,0,-3.0448,-1.1373,-0.0537,-0.4078,-0.7615,630000
3570,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,22,2014,2009,82.6,76,2,78,1,510,560,485,0.837620726,335,0,0,0,500,0,0,-1.0208,-0.7866,0.01,1.6672,-1.4356,300000
3571,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,19,22,2010,2007,66.67,64.08,2,55,0,435,375,405,0,0,300,0,0,0,0,0,0.2009,-0.2793,-0.344,-0.5253,0.3444,110000
3572,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,85.38,83.34,2,58.8,1,605,510,605,0.978799293,495,0,561,0,0,0,0,0.4155,1.0449,1.2396,-1.6289,0.4805,490000
3573,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,18,22,2010,2006,89.89,75,2,72,1,395,365,435,0.023312168,355,166,0,0,0,0,0,-1.4992,0.0328,-0.1988,1.4724,-0.6035,560000
3574,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,17,21,2010,2006,81.4,72,2,77.35,1,485,335,345,0.414337426,335,0,0,366,0,0,0,-1.0355,0.0328,-0.6343,-0.5253,-1.3934,325000
3575,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,78,68,2,68.16,0,570,435,270,0,285,0,0,0,0,0,0,1.5644,0.7119,-1.2196,-0.4879,1.4386,265000
3576,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,18,24,2012,2006,62.67,65.4,2,68.78,0,325,455,575,0.413838256,385,0,0,0,0,0,0,0.8192,-0.2793,-0.4891,1.35483,0.8973,150000
3577,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,88.7,63.5,2,78,1,625,545,575,0.704090412,465,0,0,0,0,0,0,-0.4463,0.3789,0.9322,-0.1076,-1.4356,300000
3578,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,63,74.83,2,66.08,1,430,555,460,0.338786347,445,292,376,0,0,356,0,-0.4463,-1.1196,0.1637,-1.2486,-1.0524,310000
3579,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,92.3,83.6,2,80.16,0,615,560,635,0.557389506,345,0,0,0,420,0,0,0.2718,0.0459,-0.2974,-1.5021,0.0973,300000
3580,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,18,22,2014,2010,91,90,2,79,0,335,485,485,0.622642916,355,0,407,0,0,0,0,-0.8772,-0.1206,0.3174,-0.3612,0.0973,110000
3581,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,19,22,2012,2009,85,85.88,2,62,0,505,455,595,0.694479328,345,366,0,0,0,0,0,-1.1901,1.5538,-0.9245,-0.17277,-0.4455,415000
3582,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,89.6,84.4,2,71.18,0,500,610,500,0.144789889,515,0,284,0,0,0,0,-0.5899,0.7119,0.4711,-0.3612,0.2889,315000
3583,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,71,60,2,85,0,315,505,510,0.744758354,565,0,438,0,0,0,0,-1.308,-0.7866,-0.9122,-0.2344,-0.8608,210000
3584,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,18,24,2013,2007,76,58,2,74,0,405,510,330,0.356536488,435,0,346,0,0,0,0,0.99,0.5454,0.1637,-1.1218,0.0973,230000
3585,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,87.6,77.8,1,75,1,660,510,780,0.968237496,605,0,0,0,0,0,0,0.2718,0.3789,1.547,-0.6147,1.247,925000
3586,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988,18,23,2011,2006,71,63.3,2,75,0,655,665,695,0.995265706,605,533,0,0,0,446,0,0.51,0.1888,-0.6343,-0.5253,-0.1295,600000
3587,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,18,22,2010,2006,78,85,2,73,0,435,335,345,0,345,0,0,0,0,0,0,0.2009,0.5008,0.0914,0.5323,0.1864,180000
3588,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,80,72.1,2,67,0,475,530,320,0.04099931,325,0,223,0,0,0,0,1.1336,0.5454,0.6248,-1.3753,0.2889,120000
3589,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,82,62.3,2,61,0,565,475,464,0.068445751,0,0,0,254,0,0,0,-1.4992,-1.2153,-0.9245,-0.5253,-1.8278,360000
3590,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,19,25,2011,2005,58,47,2,52,0,355,425,305,0.793580615,495,0,0,0,0,0,0,0.0464,0.5008,-0.1988,-1.2303,0.8183,220000
3591,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,17,22,2012,2007,75,70,2,60.6,0,585,464,525,0,0,0,0,0,0,0,0,0.8192,0.0328,0.2366,-1.8179,-0.643,405000
3592,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,18,22,2012,2008,88,76,2,70,0,595,525,605,0.983749967,635,0,0,0,0,0,0,0.0464,0.5008,-0.0537,-0.0552,-0.6035,470000
3593,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1992,18,22,2014,2010,70,66,2,60,0,570,570,535,0.20739217,405,260,0,0,0,0,0,1.1336,1.5444,0.9322,-2.2627,0.4805,200000
3594,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,19,23,2014,2010,84.16,73.4,2,73.3,0,510,475,545,0.977066467,0,0,0,561,0,0,0,-0.0154,-0.6201,0.3174,1.9207,-0.0943,280000
3595,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,17,21,2013,2009,91.6,86.6,2,85.6,0,500,570,545,0.884122512,535,0,0,0,0,0,0,1.2772,0.3789,-2.6028,-0.8682,0.0973,200000
